"cd","yr_mon","qnty_normal","clst_type","qnty_max","qnty_min"
"BX25DLB-R-1","2013/07",NA,"E",681,7
"BX25DLB-R-1","2013/08",NA,"E",681,7
"BX25DLB-R-1","2013/09",NA,"E",681,7
"BX25DLB-R-1","2013/10",NA,"E",681,7
"BX25DLB-R-1","2013/11",NA,"E",681,7
"BX25DLB-R-1","2013/12",NA,"E",681,7
"BX25DLB-R-1","2014/01",NA,"E",681,7
"BX25DLB-R-1","2014/02",0,"E",681,7
"BX25DLB-R-1","2014/03",0.0504451038575668,"E",681,7
"BX25DLB-R-1","2014/04",0.173590504451039,"E",681,7
"BX25DLB-R-1","2014/05",0.339762611275964,"E",681,7
"BX25DLB-R-1","2014/06",0.534124629080119,"E",681,7
"BX25DLB-R-1","2014/07",0.399109792284866,"E",681,7
"BX25DLB-R-1","2014/08",0.425816023738872,"E",681,7
"BX25DLB-R-1","2014/09",0.654302670623145,"E",681,7
"BX25DLB-R-1","2014/10",0.320474777448071,"E",681,7
"BX25DLB-R-1","2014/11",0.231454005934718,"E",681,7
"BX25DLB-R-1","2014/12",0.367952522255193,"E",681,7
"BX25DLB-R-1","2015/01",0.146884272997033,"E",681,7
"BX25DLB-R-1","2015/02",0.201780415430267,"E",681,7
"BX25DLB-R-1","2015/03",0.543026706231454,"E",681,7
"BX25DLB-R-1","2015/04",0.899109792284866,"E",681,7
"BX25DLB-R-1","2015/05",0.948071216617211,"E",681,7
"BX25DLB-R-1","2015/06",0.933234421364985,"E",681,7
"BX25DLB-R-1","2015/07",0.747774480712166,"E",681,7
"BX25DLB-R-1","2015/08",0.43620178041543,"E",681,7
"BX25DLB-R-1","2015/09",0.535608308605341,"E",681,7
"BX25DLB-R-1","2015/10",0.547477744807122,"E",681,7
"BX25DLB-R-1","2015/11",0.318991097922849,"E",681,7
"BX25DLB-R-1","2015/12",0.455489614243323,"E",681,7
"BX25DLB-R-1","2016/01",0.229970326409496,"E",681,7
"BX25DLB-R-1","2016/02",0.376854599406528,"E",681,7
"BX25DLB-R-1","2016/03",0.816023738872404,"E",681,7
"BX25DLB-R-1","2016/04",0.921364985163205,"E",681,7
"BX25DLB-R-1","2016/05",0.998516320474777,"E",681,7
"BX25DLB-R-1","2016/06",1,"E",681,7
"BX25DLB-T-1","2013/01",NA,"E",58,1
"BX25DLB-T-1","2013/02",NA,"E",58,1
"BX25DLB-T-1","2013/03",NA,"E",58,1
"BX25DLB-T-1","2013/04",NA,"E",58,1
"BX25DLB-T-1","2013/05",NA,"E",58,1
"BX25DLB-T-1","2013/06",NA,"E",58,1
"BX25DLB-T-1","2013/07",NA,"E",58,1
"BX25DLB-T-1","2013/08",NA,"E",58,1
"BX25DLB-T-1","2013/09",NA,"E",58,1
"BX25DLB-T-1","2013/10",NA,"E",58,1
"BX25DLB-T-1","2013/11",NA,"E",58,1
"BX25DLB-T-1","2013/12",NA,"E",58,1
"BX25DLB-T-1","2014/01",NA,"E",58,1
"BX25DLB-T-1","2014/02",NA,"E",58,1
"BX25DLB-T-1","2014/03",0,"E",58,1
"BX25DLB-T-1","2014/04",0.12280701754386,"E",58,1
"BX25DLB-T-1","2014/05",0.245614035087719,"E",58,1
"BX25DLB-T-1","2014/06",0.368421052631579,"E",58,1
"BX25DLB-T-1","2014/07",0.245614035087719,"E",58,1
"BX25DLB-T-1","2014/08",0.263157894736842,"E",58,1
"BX25DLB-T-1","2014/09",0.614035087719298,"E",58,1
"BX25DLB-T-1","2014/10",0.280701754385965,"E",58,1
"BX25DLB-T-1","2014/11",0.263157894736842,"E",58,1
"BX25DLB-T-1","2014/12",0.263157894736842,"E",58,1
"BX25DLB-T-1","2015/01",0.105263157894737,"E",58,1
"BX25DLB-T-1","2015/02",0.0701754385964912,"E",58,1
"BX25DLB-T-1","2015/03",0.315789473684211,"E",58,1
"BX25DLB-T-1","2015/04",0.684210526315789,"E",58,1
"BX25DLB-T-1","2015/05",0.912280701754386,"E",58,1
"BX25DLB-T-1","2015/06",1,"E",58,1
"BX25DLB-T-1","2015/07",0.736842105263158,"E",58,1
"BX25DLB-T-1","2015/08",0.298245614035088,"E",58,1
"BX25DLB-T-1","2015/09",0.614035087719298,"E",58,1
"BX25DLB-T-1","2015/10",0.491228070175439,"E",58,1
"BX25DLB-T-1","2015/11",0.333333333333333,"E",58,1
"BX25DLB-T-1","2015/12",0.491228070175439,"E",58,1
"BX25DLB-T-1","2016/01",0.140350877192982,"E",58,1
"BX25DLB-T-1","2016/02",0.210526315789474,"E",58,1
"BX25DLB-T-1","2016/03",0.473684210526316,"E",58,1
"BX25DLB-T-1","2016/04",0.754385964912281,"E",58,1
"BX25DLB-T-1","2016/05",0.842105263157895,"E",58,1
"BX25DLB-T-1","2016/06",0.754385964912281,"E",58,1
"BX2670RV-1","2013/01",NA,"E",98,3
"BX2670RV-1","2013/02",NA,"E",98,3
"BX2670RV-1","2013/03",NA,"E",98,3
"BX2670RV-1","2013/04",NA,"E",98,3
"BX2670RV-1","2013/05",NA,"E",98,3
"BX2670RV-1","2013/06",NA,"E",98,3
"BX2670RV-1","2013/07",NA,"E",98,3
"BX2670RV-1","2013/08",NA,"E",98,3
"BX2670RV-1","2013/09",NA,"E",98,3
"BX2670RV-1","2013/10",NA,"E",98,3
"BX2670RV-1","2013/11",NA,"E",98,3
"BX2670RV-1","2013/12",NA,"E",98,3
"BX2670RV-1","2014/01",NA,"E",98,3
"BX2670RV-1","2014/02",NA,"E",98,3
"BX2670RV-1","2014/03",0,"E",98,3
"BX2670RV-1","2014/04",0.105263157894737,"E",98,3
"BX2670RV-1","2014/05",0.221052631578947,"E",98,3
"BX2670RV-1","2014/06",0.294736842105263,"E",98,3
"BX2670RV-1","2014/07",0.242105263157895,"E",98,3
"BX2670RV-1","2014/08",0.389473684210526,"E",98,3
"BX2670RV-1","2014/09",0.463157894736842,"E",98,3
"BX2670RV-1","2014/10",0.273684210526316,"E",98,3
"BX2670RV-1","2014/11",0.136842105263158,"E",98,3
"BX2670RV-1","2014/12",0.357894736842105,"E",98,3
"BX2670RV-1","2015/01",0.0736842105263158,"E",98,3
"BX2670RV-1","2015/02",0.126315789473684,"E",98,3
"BX2670RV-1","2015/03",0.347368421052632,"E",98,3
"BX2670RV-1","2015/04",0.810526315789474,"E",98,3
"BX2670RV-1","2015/05",1,"E",98,3
"BX2670RV-1","2015/06",0.852631578947368,"E",98,3
"BX2670RV-1","2015/07",0.6,"E",98,3
"BX2670RV-1","2015/08",0.326315789473684,"E",98,3
"BX2670RV-1","2015/09",0.505263157894737,"E",98,3
"BX2670RV-1","2015/10",0.357894736842105,"E",98,3
"BX2670RV-1","2015/11",0.242105263157895,"E",98,3
"BX2670RV-1","2015/12",0.263157894736842,"E",98,3
"BX2670RV-1","2016/01",0.115789473684211,"E",98,3
"BX2670RV-1","2016/02",0.168421052631579,"E",98,3
"BX2670RV-1","2016/03",0.368421052631579,"E",98,3
"BX2670RV-1","2016/04",0.515789473684211,"E",98,3
"BX2670RV-1","2016/05",0.621052631578947,"E",98,3
"BX2670RV-1","2016/06",0.6,"E",98,3
"BX2670RV60-1","2013/01",NA,"E",176,6
"BX2670RV60-1","2013/02",NA,"E",176,6
"BX2670RV60-1","2013/03",NA,"E",176,6
"BX2670RV60-1","2013/04",NA,"E",176,6
"BX2670RV60-1","2013/05",NA,"E",176,6
"BX2670RV60-1","2013/06",NA,"E",176,6
"BX2670RV60-1","2013/07",NA,"E",176,6
"BX2670RV60-1","2013/08",NA,"E",176,6
"BX2670RV60-1","2013/09",NA,"E",176,6
"BX2670RV60-1","2013/10",NA,"E",176,6
"BX2670RV60-1","2013/11",NA,"E",176,6
"BX2670RV60-1","2013/12",NA,"E",176,6
"BX2670RV60-1","2014/01",NA,"E",176,6
"BX2670RV60-1","2014/02",0,"E",176,6
"BX2670RV60-1","2014/03",0.0470588235294118,"E",176,6
"BX2670RV60-1","2014/04",0.164705882352941,"E",176,6
"BX2670RV60-1","2014/05",0.294117647058824,"E",176,6
"BX2670RV60-1","2014/06",0.352941176470588,"E",176,6
"BX2670RV60-1","2014/07",0.323529411764706,"E",176,6
"BX2670RV60-1","2014/08",0.294117647058824,"E",176,6
"BX2670RV60-1","2014/09",0.476470588235294,"E",176,6
"BX2670RV60-1","2014/10",0.123529411764706,"E",176,6
"BX2670RV60-1","2014/11",0.147058823529412,"E",176,6
"BX2670RV60-1","2014/12",0.152941176470588,"E",176,6
"BX2670RV60-1","2015/01",0.0823529411764706,"E",176,6
"BX2670RV60-1","2015/02",0.0588235294117647,"E",176,6
"BX2670RV60-1","2015/03",0.435294117647059,"E",176,6
"BX2670RV60-1","2015/04",0.958823529411765,"E",176,6
"BX2670RV60-1","2015/05",1,"E",176,6
"BX2670RV60-1","2015/06",0.835294117647059,"E",176,6
"BX2670RV60-1","2015/07",0.617647058823529,"E",176,6
"BX2670RV60-1","2015/08",0.282352941176471,"E",176,6
"BX2670RV60-1","2015/09",0.235294117647059,"E",176,6
"BX2670RV60-1","2015/10",0.152941176470588,"E",176,6
"BX2670RV60-1","2015/11",0.0823529411764706,"E",176,6
"BX2670RV60-1","2015/12",0.111764705882353,"E",176,6
"BX2670RV60-1","2016/01",0.0117647058823529,"E",176,6
"BX2670RV60-1","2016/02",0.0529411764705882,"E",176,6
"BX2670RV60-1","2016/03",0.305882352941176,"E",176,6
"BX2670RV60-1","2016/04",0.405882352941176,"E",176,6
"BX2670RV60-1","2016/05",0.541176470588235,"E",176,6
"BX2670RV60-1","2016/06",0.441176470588235,"E",176,6
"BX2670TV60-1","2013/01",NA,"E",57,3
"BX2670TV60-1","2013/02",NA,"E",57,3
"BX2670TV60-1","2013/03",NA,"E",57,3
"BX2670TV60-1","2013/04",NA,"E",57,3
"BX2670TV60-1","2013/05",NA,"E",57,3
"BX2670TV60-1","2013/06",NA,"E",57,3
"BX2670TV60-1","2013/07",NA,"E",57,3
"BX2670TV60-1","2013/08",NA,"E",57,3
"BX2670TV60-1","2013/09",NA,"E",57,3
"BX2670TV60-1","2013/10",NA,"E",57,3
"BX2670TV60-1","2013/11",NA,"E",57,3
"BX2670TV60-1","2013/12",NA,"E",57,3
"BX2670TV60-1","2014/01",NA,"E",57,3
"BX2670TV60-1","2014/02",NA,"E",57,3
"BX2670TV60-1","2014/03",0,"E",57,3
"BX2670TV60-1","2014/04",0.166666666666667,"E",57,3
"BX2670TV60-1","2014/05",0.333333333333333,"E",57,3
"BX2670TV60-1","2014/06",0.444444444444444,"E",57,3
"BX2670TV60-1","2014/07",0.296296296296296,"E",57,3
"BX2670TV60-1","2014/08",0.333333333333333,"E",57,3
"BX2670TV60-1","2014/09",0.944444444444444,"E",57,3
"BX2670TV60-1","2014/10",0.351851851851852,"E",57,3
"BX2670TV60-1","2014/11",0.277777777777778,"E",57,3
"BX2670TV60-1","2014/12",0.37037037037037,"E",57,3
"BX2670TV60-1","2015/01",0.148148148148148,"E",57,3
"BX2670TV60-1","2015/02",0.203703703703704,"E",57,3
"BX2670TV60-1","2015/03",0.444444444444444,"E",57,3
"BX2670TV60-1","2015/04",0.907407407407407,"E",57,3
"BX2670TV60-1","2015/05",0.981481481481482,"E",57,3
"BX2670TV60-1","2015/06",1,"E",57,3
"BX2670TV60-1","2015/07",0.962962962962963,"E",57,3
"BX2670TV60-1","2015/08",0.296296296296296,"E",57,3
"BX2670TV60-1","2015/09",0.296296296296296,"E",57,3
"BX2670TV60-1","2015/10",0.37037037037037,"E",57,3
"BX2670TV60-1","2015/11",0.222222222222222,"E",57,3
"BX2670TV60-1","2015/12",0.481481481481481,"E",57,3
"BX2670TV60-1","2016/01",0.037037037037037,"E",57,3
"BX2670TV60-1","2016/02",0.0925925925925926,"E",57,3
"BX2670TV60-1","2016/03",0.296296296296296,"E",57,3
"BX2670TV60-1","2016/04",0.5,"E",57,3
"BX2670TV60-1","2016/05",0.481481481481481,"E",57,3
"BX2670TV60-1","2016/06",0.611111111111111,"E",57,3
"F3990","2013/01",NA,"B",62,1
"F3990","2013/02",NA,"B",62,1
"F3990","2013/03",NA,"B",62,1
"F3990","2013/04",NA,"B",62,1
"F3990","2013/05",NA,"B",62,1
"F3990","2013/06",NA,"B",62,1
"F3990","2013/07",NA,"B",62,1
"F3990","2013/08",NA,"B",62,1
"F3990","2013/09",NA,"B",62,1
"F3990","2013/10",NA,"B",62,1
"F3990","2013/11",0,"B",62,1
"F3990","2013/12",0.0819672131147541,"B",62,1
"F3990","2014/01",0.0655737704918033,"B",62,1
"F3990","2014/02",0.0983606557377049,"B",62,1
"F3990","2014/03",0.19672131147541,"B",62,1
"F3990","2014/04",0.508196721311475,"B",62,1
"F3990","2014/05",0.672131147540984,"B",62,1
"F3990","2014/06",0.901639344262295,"B",62,1
"F3990","2014/07",0.524590163934426,"B",62,1
"F3990","2014/08",0.262295081967213,"B",62,1
"F3990","2014/09",0.377049180327869,"B",62,1
"F3990","2014/10",0.147540983606557,"B",62,1
"F3990","2014/11",0.180327868852459,"B",62,1
"F3990","2014/12",0.672131147540984,"B",62,1
"F3990","2015/01",0.442622950819672,"B",62,1
"F3990","2015/02",0.39344262295082,"B",62,1
"F3990","2015/03",0.459016393442623,"B",62,1
"F3990","2015/04",0.704918032786885,"B",62,1
"F3990","2015/05",0.688524590163934,"B",62,1
"F3990","2015/06",0.786885245901639,"B",62,1
"F3990","2015/07",0.409836065573771,"B",62,1
"F3990","2015/08",0.590163934426229,"B",62,1
"F3990","2015/09",0.327868852459016,"B",62,1
"F3990","2015/10",0.60655737704918,"B",62,1
"F3990","2015/11",0.0983606557377049,"B",62,1
"F3990","2015/12",0.311475409836066,"B",62,1
"F3990","2016/01",0.19672131147541,"B",62,1
"F3990","2016/02",0.245901639344262,"B",62,1
"F3990","2016/03",0.540983606557377,"B",62,1
"F3990","2016/04",0.819672131147541,"B",62,1
"F3990","2016/05",1,"B",62,1
"F3990","2016/06",0.475409836065574,"B",62,1
"GR2120-2-54","2013/01",NA,"E",108,6
"GR2120-2-54","2013/02",NA,"E",108,6
"GR2120-2-54","2013/03",NA,"E",108,6
"GR2120-2-54","2013/04",NA,"E",108,6
"GR2120-2-54","2013/05",NA,"E",108,6
"GR2120-2-54","2013/06",NA,"E",108,6
"GR2120-2-54","2013/07",NA,"E",108,6
"GR2120-2-54","2013/08",NA,"E",108,6
"GR2120-2-54","2013/09",NA,"E",108,6
"GR2120-2-54","2013/10",NA,"E",108,6
"GR2120-2-54","2013/11",NA,"E",108,6
"GR2120-2-54","2013/12",NA,"E",108,6
"GR2120-2-54","2014/01",NA,"E",108,6
"GR2120-2-54","2014/02",NA,"E",108,6
"GR2120-2-54","2014/03",NA,"E",108,6
"GR2120-2-54","2014/04",NA,"E",108,6
"GR2120-2-54","2014/05",NA,"E",108,6
"GR2120-2-54","2014/06",0.156862745098039,"E",108,6
"GR2120-2-54","2014/07",0.245098039215686,"E",108,6
"GR2120-2-54","2014/08",0.264705882352941,"E",108,6
"GR2120-2-54","2014/09",0.264705882352941,"E",108,6
"GR2120-2-54","2014/10",0.0784313725490196,"E",108,6
"GR2120-2-54","2014/11",0.0784313725490196,"E",108,6
"GR2120-2-54","2014/12",0.176470588235294,"E",108,6
"GR2120-2-54","2015/01",0.0392156862745098,"E",108,6
"GR2120-2-54","2015/02",0.0196078431372549,"E",108,6
"GR2120-2-54","2015/03",0.274509803921569,"E",108,6
"GR2120-2-54","2015/04",0.970588235294118,"E",108,6
"GR2120-2-54","2015/05",0.892156862745098,"E",108,6
"GR2120-2-54","2015/06",0.823529411764706,"E",108,6
"GR2120-2-54","2015/07",0.696078431372549,"E",108,6
"GR2120-2-54","2015/08",0.362745098039216,"E",108,6
"GR2120-2-54","2015/09",0.323529411764706,"E",108,6
"GR2120-2-54","2015/10",0.137254901960784,"E",108,6
"GR2120-2-54","2015/11",0.127450980392157,"E",108,6
"GR2120-2-54","2015/12",0.235294117647059,"E",108,6
"GR2120-2-54","2016/01",0.0294117647058824,"E",108,6
"GR2120-2-54","2016/02",0,"E",108,6
"GR2120-2-54","2016/03",0.392156862745098,"E",108,6
"GR2120-2-54","2016/04",1,"E",108,6
"GR2120-2-54","2016/05",0.980392156862745,"E",108,6
"GR2120-2-54","2016/06",0.843137254901961,"E",108,6
"K008T4","2013/01",NA,"B",66,2
"K008T4","2013/02",NA,"B",66,2
"K008T4","2013/03",0.03125,"B",66,2
"K008T4","2013/04",0,"B",66,2
"K008T4","2013/05",0.203125,"B",66,2
"K008T4","2013/06",0.015625,"B",66,2
"K008T4","2013/07",0.15625,"B",66,2
"K008T4","2013/08",0.265625,"B",66,2
"K008T4","2013/09",0.1875,"B",66,2
"K008T4","2013/10",0.1875,"B",66,2
"K008T4","2013/11",0.15625,"B",66,2
"K008T4","2013/12",0.46875,"B",66,2
"K008T4","2014/01",0.359375,"B",66,2
"K008T4","2014/02",0.0625,"B",66,2
"K008T4","2014/03",0.1875,"B",66,2
"K008T4","2014/04",0.453125,"B",66,2
"K008T4","2014/05",0.5,"B",66,2
"K008T4","2014/06",0.40625,"B",66,2
"K008T4","2014/07",0.25,"B",66,2
"K008T4","2014/08",0.203125,"B",66,2
"K008T4","2014/09",0.4375,"B",66,2
"K008T4","2014/10",0.15625,"B",66,2
"K008T4","2014/11",0.21875,"B",66,2
"K008T4","2014/12",0.625,"B",66,2
"K008T4","2015/01",0.171875,"B",66,2
"K008T4","2015/02",0.1875,"B",66,2
"K008T4","2015/03",0.421875,"B",66,2
"K008T4","2015/04",0.34375,"B",66,2
"K008T4","2015/05",0.359375,"B",66,2
"K008T4","2015/06",0.25,"B",66,2
"K008T4","2015/07",0.328125,"B",66,2
"K008T4","2015/08",0.359375,"B",66,2
"K008T4","2015/09",0.390625,"B",66,2
"K008T4","2015/10",0.265625,"B",66,2
"K008T4","2015/11",0.1875,"B",66,2
"K008T4","2015/12",0.5,"B",66,2
"K008T4","2016/01",0.3125,"B",66,2
"K008T4","2016/02",0.296875,"B",66,2
"K008T4","2016/03",0.453125,"B",66,2
"K008T4","2016/04",0.421875,"B",66,2
"K008T4","2016/05",0.40625,"B",66,2
"K008T4","2016/06",1,"B",66,2
"KX018-4R1","2013/01",NA,"B",61,4
"KX018-4R1","2013/02",NA,"B",61,4
"KX018-4R1","2013/03",NA,"B",61,4
"KX018-4R1","2013/04",NA,"B",61,4
"KX018-4R1","2013/05",NA,"B",61,4
"KX018-4R1","2013/06",NA,"B",61,4
"KX018-4R1","2013/07",0.12280701754386,"B",61,4
"KX018-4R1","2013/08",0.087719298245614,"B",61,4
"KX018-4R1","2013/09",0.12280701754386,"B",61,4
"KX018-4R1","2013/10",0.403508771929825,"B",61,4
"KX018-4R1","2013/11",0.228070175438596,"B",61,4
"KX018-4R1","2013/12",0.543859649122807,"B",61,4
"KX018-4R1","2014/01",0,"B",61,4
"KX018-4R1","2014/02",0.12280701754386,"B",61,4
"KX018-4R1","2014/03",0.456140350877193,"B",61,4
"KX018-4R1","2014/04",0.105263157894737,"B",61,4
"KX018-4R1","2014/05",0.491228070175439,"B",61,4
"KX018-4R1","2014/06",0.56140350877193,"B",61,4
"KX018-4R1","2014/07",0.298245614035088,"B",61,4
"KX018-4R1","2014/08",0.140350877192982,"B",61,4
"KX018-4R1","2014/09",0.228070175438596,"B",61,4
"KX018-4R1","2014/10",0.175438596491228,"B",61,4
"KX018-4R1","2014/11",0.105263157894737,"B",61,4
"KX018-4R1","2014/12",0.912280701754386,"B",61,4
"KX018-4R1","2015/01",0.210526315789474,"B",61,4
"KX018-4R1","2015/02",0.315789473684211,"B",61,4
"KX018-4R1","2015/03",0.789473684210526,"B",61,4
"KX018-4R1","2015/04",0.421052631578947,"B",61,4
"KX018-4R1","2015/05",0.350877192982456,"B",61,4
"KX018-4R1","2015/06",1,"B",61,4
"KX018-4R1","2015/07",0.43859649122807,"B",61,4
"KX018-4R1","2015/08",0.473684210526316,"B",61,4
"KX018-4R1","2015/09",0.385964912280702,"B",61,4
"KX018-4R1","2015/10",0.157894736842105,"B",61,4
"KX018-4R1","2015/11",0.298245614035088,"B",61,4
"KX018-4R1","2015/12",0.719298245614035,"B",61,4
"KX018-4R1","2016/01",0.263157894736842,"B",61,4
"KX018-4R1","2016/02",0.333333333333333,"B",61,4
"KX018-4R1","2016/03",0.473684210526316,"B",61,4
"KX018-4R1","2016/04",0.385964912280702,"B",61,4
"KX018-4R1","2016/05",0.649122807017544,"B",61,4
"KX018-4R1","2016/06",0.403508771929825,"B",61,4
"KX040-4R1A","2013/01",NA,"B",60,3
"KX040-4R1A","2013/02",NA,"B",60,3
"KX040-4R1A","2013/03",NA,"B",60,3
"KX040-4R1A","2013/04",NA,"B",60,3
"KX040-4R1A","2013/05",NA,"B",60,3
"KX040-4R1A","2013/06",NA,"B",60,3
"KX040-4R1A","2013/07",NA,"B",60,3
"KX040-4R1A","2013/08",0,"B",60,3
"KX040-4R1A","2013/09",0.0350877192982456,"B",60,3
"KX040-4R1A","2013/10",0.0350877192982456,"B",60,3
"KX040-4R1A","2013/11",0.087719298245614,"B",60,3
"KX040-4R1A","2013/12",0.315789473684211,"B",60,3
"KX040-4R1A","2014/01",0.087719298245614,"B",60,3
"KX040-4R1A","2014/02",0.0701754385964912,"B",60,3
"KX040-4R1A","2014/03",0.245614035087719,"B",60,3
"KX040-4R1A","2014/04",0.315789473684211,"B",60,3
"KX040-4R1A","2014/05",0.157894736842105,"B",60,3
"KX040-4R1A","2014/06",0.245614035087719,"B",60,3
"KX040-4R1A","2014/07",0.385964912280702,"B",60,3
"KX040-4R1A","2014/08",0.280701754385965,"B",60,3
"KX040-4R1A","2014/09",0.280701754385965,"B",60,3
"KX040-4R1A","2014/10",0.140350877192982,"B",60,3
"KX040-4R1A","2014/11",0.210526315789474,"B",60,3
"KX040-4R1A","2014/12",0.649122807017544,"B",60,3
"KX040-4R1A","2015/01",0.210526315789474,"B",60,3
"KX040-4R1A","2015/02",0.210526315789474,"B",60,3
"KX040-4R1A","2015/03",0.298245614035088,"B",60,3
"KX040-4R1A","2015/04",0.385964912280702,"B",60,3
"KX040-4R1A","2015/05",0.263157894736842,"B",60,3
"KX040-4R1A","2015/06",0.631578947368421,"B",60,3
"KX040-4R1A","2015/07",0.280701754385965,"B",60,3
"KX040-4R1A","2015/08",0.56140350877193,"B",60,3
"KX040-4R1A","2015/09",0.368421052631579,"B",60,3
"KX040-4R1A","2015/10",0.333333333333333,"B",60,3
"KX040-4R1A","2015/11",0.456140350877193,"B",60,3
"KX040-4R1A","2015/12",1,"B",60,3
"KX040-4R1A","2016/01",0.280701754385965,"B",60,3
"KX040-4R1A","2016/02",0.263157894736842,"B",60,3
"KX040-4R1A","2016/03",0.754385964912281,"B",60,3
"KX040-4R1A","2016/04",0.43859649122807,"B",60,3
"KX040-4R1A","2016/05",0.456140350877193,"B",60,3
"KX040-4R1A","2016/06",0.649122807017544,"B",60,3
"KX080-4R3A","2013/01",NA,"B",49,3
"KX080-4R3A","2013/02",NA,"B",49,3
"KX080-4R3A","2013/03",NA,"B",49,3
"KX080-4R3A","2013/04",NA,"B",49,3
"KX080-4R3A","2013/05",NA,"B",49,3
"KX080-4R3A","2013/06",NA,"B",49,3
"KX080-4R3A","2013/07",0.0434782608695652,"B",49,3
"KX080-4R3A","2013/08",0.0434782608695652,"B",49,3
"KX080-4R3A","2013/09",0.152173913043478,"B",49,3
"KX080-4R3A","2013/10",0.108695652173913,"B",49,3
"KX080-4R3A","2013/11",0.152173913043478,"B",49,3
"KX080-4R3A","2013/12",0.478260869565217,"B",49,3
"KX080-4R3A","2014/01",0,"B",49,3
"KX080-4R3A","2014/02",0.130434782608696,"B",49,3
"KX080-4R3A","2014/03",0.217391304347826,"B",49,3
"KX080-4R3A","2014/04",0.282608695652174,"B",49,3
"KX080-4R3A","2014/05",0.260869565217391,"B",49,3
"KX080-4R3A","2014/06",0.434782608695652,"B",49,3
"KX080-4R3A","2014/07",0.391304347826087,"B",49,3
"KX080-4R3A","2014/08",0.239130434782609,"B",49,3
"KX080-4R3A","2014/09",0.456521739130435,"B",49,3
"KX080-4R3A","2014/10",0.41304347826087,"B",49,3
"KX080-4R3A","2014/11",0.282608695652174,"B",49,3
"KX080-4R3A","2014/12",1,"B",49,3
"KX080-4R3A","2015/01",0.282608695652174,"B",49,3
"KX080-4R3A","2015/02",0.0869565217391304,"B",49,3
"KX080-4R3A","2015/03",0.41304347826087,"B",49,3
"KX080-4R3A","2015/04",0.543478260869565,"B",49,3
"KX080-4R3A","2015/05",0.58695652173913,"B",49,3
"KX080-4R3A","2015/06",0.934782608695652,"B",49,3
"KX080-4R3A","2015/07",0.608695652173913,"B",49,3
"KX080-4R3A","2015/08",0.347826086956522,"B",49,3
"KX080-4R3A","2015/09",0.565217391304348,"B",49,3
"KX080-4R3A","2015/10",0.326086956521739,"B",49,3
"KX080-4R3A","2015/11",0.608695652173913,"B",49,3
"KX080-4R3A","2015/12",0.847826086956522,"B",49,3
"KX080-4R3A","2016/01",0.304347826086957,"B",49,3
"KX080-4R3A","2016/02",0.304347826086957,"B",49,3
"KX080-4R3A","2016/03",0.826086956521739,"B",49,3
"KX080-4R3A","2016/04",0.478260869565217,"B",49,3
"KX080-4R3A","2016/05",0.739130434782609,"B",49,3
"KX080-4R3A","2016/06",0.739130434782609,"B",49,3
"KX71-3S4R1","2013/01",NA,"B",81,7
"KX71-3S4R1","2013/02",NA,"B",81,7
"KX71-3S4R1","2013/03",NA,"B",81,7
"KX71-3S4R1","2013/04",NA,"B",81,7
"KX71-3S4R1","2013/05",NA,"B",81,7
"KX71-3S4R1","2013/06",NA,"B",81,7
"KX71-3S4R1","2013/07",0,"B",81,7
"KX71-3S4R1","2013/08",0.027027027027027,"B",81,7
"KX71-3S4R1","2013/09",0.0405405405405405,"B",81,7
"KX71-3S4R1","2013/10",0.135135135135135,"B",81,7
"KX71-3S4R1","2013/11",0.0675675675675676,"B",81,7
"KX71-3S4R1","2013/12",0.405405405405405,"B",81,7
"KX71-3S4R1","2014/01",0.0540540540540541,"B",81,7
"KX71-3S4R1","2014/02",0.0945945945945946,"B",81,7
"KX71-3S4R1","2014/03",0.364864864864865,"B",81,7
"KX71-3S4R1","2014/04",0.22972972972973,"B",81,7
"KX71-3S4R1","2014/05",0.378378378378378,"B",81,7
"KX71-3S4R1","2014/06",0.405405405405405,"B",81,7
"KX71-3S4R1","2014/07",0.283783783783784,"B",81,7
"KX71-3S4R1","2014/08",0.135135135135135,"B",81,7
"KX71-3S4R1","2014/09",0.216216216216216,"B",81,7
"KX71-3S4R1","2014/10",0.310810810810811,"B",81,7
"KX71-3S4R1","2014/11",0.27027027027027,"B",81,7
"KX71-3S4R1","2014/12",0.716216216216216,"B",81,7
"KX71-3S4R1","2015/01",0.189189189189189,"B",81,7
"KX71-3S4R1","2015/02",0.189189189189189,"B",81,7
"KX71-3S4R1","2015/03",0.202702702702703,"B",81,7
"KX71-3S4R1","2015/04",0.405405405405405,"B",81,7
"KX71-3S4R1","2015/05",0.432432432432432,"B",81,7
"KX71-3S4R1","2015/06",0.351351351351351,"B",81,7
"KX71-3S4R1","2015/07",0.297297297297297,"B",81,7
"KX71-3S4R1","2015/08",0.432432432432432,"B",81,7
"KX71-3S4R1","2015/09",0.405405405405405,"B",81,7
"KX71-3S4R1","2015/10",0.405405405405405,"B",81,7
"KX71-3S4R1","2015/11",0.283783783783784,"B",81,7
"KX71-3S4R1","2015/12",0.743243243243243,"B",81,7
"KX71-3S4R1","2016/01",0.175675675675676,"B",81,7
"KX71-3S4R1","2016/02",0.432432432432432,"B",81,7
"KX71-3S4R1","2016/03",0.77027027027027,"B",81,7
"KX71-3S4R1","2016/04",1,"B",81,7
"KX71-3S4R1","2016/05",0.554054054054054,"B",81,7
