"cd","yr_mon","clst_type","qnty","frcst_from_now"
"L3301DT","2014/07","D",49,NA
"L3301DT","2014/08","D",77,NA
"L3301DT","2014/09","D",104,NA
"L3301DT","2014/10","D",79,NA
"L3301DT","2014/11","D",63,NA
"L3301DT","2014/12","D",96,NA
"L3301DT","2015/01","D",47,NA
"L3301DT","2015/02","D",61,NA
"L3301DT","2015/03","D",106,NA
"L3301DT","2015/04","D",149,NA
"L3301DT","2015/05","D",164,NA
"L3301DT","2015/06","D",170,NA
"L3301DT","2015/07","D",153,NA
"L3301DT","2015/08","D",119,NA
"L3301DT","2015/09","D",149,NA
"L3301DT","2015/10","D",111,NA
"L3301DT","2015/11","D",81,NA
"L3301DT","2015/12","D",119,NA
"L3301DT","2016/01","D",56,NA
"L3301DT","2016/02","D",60,NA
"L3301DT","2016/03","D",134,NA
"L3301DT","2016/04","D",154,NA
"L3301DT","2016/05","D",135,NA
"L3301DT","2016/06","D",167,167
"L3301DT","2016/07","D",NA,138.535162374479
"L3301DT","2016/08","D",NA,132.575067743741
"L3301DT","2016/09","D",NA,130.131174717958
"L3301DT","2016/10","D",NA,117.077399107024
"L3301DT","2016/11","D",NA,112.903800120984
"L3301DT","2016/12","D",NA,118.535649131122
"L3301DT","2017/01","D",NA,117.402429124221
"L3301DT","2017/02","D",NA,115.71986249123
"L3301DT","2017/03","D",NA,130.818927942646
"L3301DT","2017/04","D",NA,132.70817590272
"L3301DT","2017/05","D",NA,133.998239826585
"L3301DT","2017/06","D",NA,133.12354763338
"KX91R1AS2","2013/07","B",8,NA
"KX91R1AS2","2013/08","B",35,NA
"KX91R1AS2","2013/09","B",13,NA
"KX91R1AS2","2013/10","B",16,NA
"KX91R1AS2","2013/11","B",55,NA
"KX91R1AS2","2013/12","B",29,NA
"KX91R1AS2","2014/01","B",8,NA
"KX91R1AS2","2014/02","B",4,NA
"KX91R1AS2","2014/03","B",13,NA
"KX91R1AS2","2014/04","B",23,NA
"KX91R1AS2","2014/05","B",22,NA
"KX91R1AS2","2014/06","B",20,NA
"KX91R1AS2","2014/07","B",15,NA
"KX91R1AS2","2014/08","B",14,NA
"KX91R1AS2","2014/09","B",22,NA
"KX91R1AS2","2014/10","B",17,NA
"KX91R1AS2","2014/11","B",16,NA
"KX91R1AS2","2014/12","B",38,NA
"KX91R1AS2","2015/01","B",18,NA
"KX91R1AS2","2015/02","B",18,NA
"KX91R1AS2","2015/03","B",26,NA
"KX91R1AS2","2015/04","B",25,NA
"KX91R1AS2","2015/05","B",41,NA
"KX91R1AS2","2015/06","B",42,NA
"KX91R1AS2","2015/07","B",29,NA
"KX91R1AS2","2015/08","B",19,NA
"KX91R1AS2","2015/09","B",31,NA
"KX91R1AS2","2015/10","B",15,NA
"KX91R1AS2","2015/11","B",22,NA
"KX91R1AS2","2015/12","B",43,NA
"KX91R1AS2","2016/01","B",23,NA
"KX91R1AS2","2016/02","B",16,NA
"KX91R1AS2","2016/03","B",20,NA
"KX91R1AS2","2016/04","B",23,NA
"KX91R1AS2","2016/05","B",29,NA
"KX91R1AS2","2016/06","B",25,25
"KX91R1AS2","2016/07","B",NA,24.45232075
"KX91R1AS2","2016/08","B",NA,24.4478198
"KX91R1AS2","2016/09","B",NA,24.47392075
"KX91R1AS2","2016/10","B",NA,24.4478198
"KX91R1AS2","2016/11","B",NA,24.4653151125
"KX91R1AS2","2016/12","B",NA,24.4653151125
"KX91R1AS2","2017/01","B",NA,24.4653151125
"KX91R1AS2","2017/02","B",NA,24.4478198
"KX91R1AS2","2017/03","B",NA,24.4653151125
"KX91R1AS2","2017/04","B",NA,24.4653151125
"KX91R1AS2","2017/05","B",NA,24.4653151125
"KX91R1AS2","2017/06","B",NA,24.4653151125
"KX71-3S4R1","2013/07","B",7,NA
"KX71-3S4R1","2013/08","B",9,NA
"KX71-3S4R1","2013/09","B",10,NA
"KX71-3S4R1","2013/10","B",17,NA
"KX71-3S4R1","2013/11","B",12,NA
"KX71-3S4R1","2013/12","B",37,NA
"KX71-3S4R1","2014/01","B",11,NA
"KX71-3S4R1","2014/02","B",14,NA
"KX71-3S4R1","2014/03","B",34,NA
"KX71-3S4R1","2014/04","B",24,NA
"KX71-3S4R1","2014/05","B",35,NA
"KX71-3S4R1","2014/06","B",37,NA
"KX71-3S4R1","2014/07","B",28,NA
"KX71-3S4R1","2014/08","B",17,NA
"KX71-3S4R1","2014/09","B",23,NA
"KX71-3S4R1","2014/10","B",30,NA
"KX71-3S4R1","2014/11","B",27,NA
"KX71-3S4R1","2014/12","B",60,NA
"KX71-3S4R1","2015/01","B",21,NA
"KX71-3S4R1","2015/02","B",21,NA
"KX71-3S4R1","2015/03","B",22,NA
"KX71-3S4R1","2015/04","B",37,NA
"KX71-3S4R1","2015/05","B",39,NA
"KX71-3S4R1","2015/06","B",33,NA
"KX71-3S4R1","2015/07","B",29,NA
"KX71-3S4R1","2015/08","B",39,NA
"KX71-3S4R1","2015/09","B",37,NA
"KX71-3S4R1","2015/10","B",37,NA
"KX71-3S4R1","2015/11","B",28,NA
"KX71-3S4R1","2015/12","B",62,NA
"KX71-3S4R1","2016/01","B",20,NA
"KX71-3S4R1","2016/02","B",39,NA
"KX71-3S4R1","2016/03","B",64,NA
"KX71-3S4R1","2016/04","B",81,NA
"KX71-3S4R1","2016/05","B",48,NA
"KX71-3S4R1","2016/06","B",37,37
"KX71-3S4R1","2016/07","B",NA,49.2265666666667
"KX71-3S4R1","2016/08","B",NA,50.4112
"KX71-3S4R1","2016/09","B",NA,48.7309333333334
"KX71-3S4R1","2016/10","B",NA,47.6648333333334
"KX71-3S4R1","2016/11","B",NA,46.7997333333333
"KX71-3S4R1","2016/12","B",NA,52.5338333333334
"KX71-3S4R1","2017/01","B",NA,45.0381333333333
"KX71-3S4R1","2017/02","B",NA,52.2240666666667
"KX71-3S4R1","2017/03","B",NA,54.8197
"KX71-3S4R1","2017/04","B",NA,55.7032
"KX71-3S4R1","2017/05","B",NA,52.6450333333333
"KX71-3S4R1","2017/06","B",NA,54.3051333333333
"KX080-4R3A","2013/07","B",5,NA
"KX080-4R3A","2013/08","B",5,NA
"KX080-4R3A","2013/09","B",10,NA
"KX080-4R3A","2013/10","B",8,NA
"KX080-4R3A","2013/11","B",10,NA
"KX080-4R3A","2013/12","B",25,NA
"KX080-4R3A","2014/01","B",3,NA
"KX080-4R3A","2014/02","B",9,NA
"KX080-4R3A","2014/03","B",13,NA
"KX080-4R3A","2014/04","B",16,NA
"KX080-4R3A","2014/05","B",15,NA
"KX080-4R3A","2014/06","B",23,NA
"KX080-4R3A","2014/07","B",21,NA
"KX080-4R3A","2014/08","B",14,NA
"KX080-4R3A","2014/09","B",24,NA
"KX080-4R3A","2014/10","B",22,NA
"KX080-4R3A","2014/11","B",16,NA
"KX080-4R3A","2014/12","B",49,NA
"KX080-4R3A","2015/01","B",16,NA
"KX080-4R3A","2015/02","B",7,NA
"KX080-4R3A","2015/03","B",22,NA
"KX080-4R3A","2015/04","B",28,NA
"KX080-4R3A","2015/05","B",30,NA
"KX080-4R3A","2015/06","B",46,NA
"KX080-4R3A","2015/07","B",31,NA
"KX080-4R3A","2015/08","B",19,NA
"KX080-4R3A","2015/09","B",29,NA
"KX080-4R3A","2015/10","B",18,NA
"KX080-4R3A","2015/11","B",31,NA
"KX080-4R3A","2015/12","B",42,NA
"KX080-4R3A","2016/01","B",17,NA
"KX080-4R3A","2016/02","B",17,NA
"KX080-4R3A","2016/03","B",41,NA
"KX080-4R3A","2016/04","B",25,NA
"KX080-4R3A","2016/05","B",37,NA
"KX080-4R3A","2016/06","B",37,37
"KX080-4R3A","2016/07","B",NA,28.469
"KX080-4R3A","2016/08","B",NA,28.0198333333334
"KX080-4R3A","2016/09","B",NA,34.7793
"KX080-4R3A","2016/10","B",NA,26.3586
"KX080-4R3A","2016/11","B",NA,34.0067
"KX080-4R3A","2016/12","B",NA,34.3924
"KX080-4R3A","2017/01","B",NA,25.7445333333334
"KX080-4R3A","2017/02","B",NA,28.1957
"KX080-4R3A","2017/03","B",NA,33.8719666666667
"KX080-4R3A","2017/04","B",NA,31.6652333333334
"KX080-4R3A","2017/05","B",NA,34.1499666666667
"KX080-4R3A","2017/06","B",NA,33.5036666666667
"KX040-4R1A","2013/08","B",3,NA
"KX040-4R1A","2013/09","B",5,NA
"KX040-4R1A","2013/10","B",5,NA
"KX040-4R1A","2013/11","B",8,NA
"KX040-4R1A","2013/12","B",21,NA
"KX040-4R1A","2014/01","B",8,NA
"KX040-4R1A","2014/02","B",7,NA
"KX040-4R1A","2014/03","B",17,NA
"KX040-4R1A","2014/04","B",21,NA
"KX040-4R1A","2014/05","B",12,NA
"KX040-4R1A","2014/06","B",17,NA
"KX040-4R1A","2014/07","B",25,NA
"KX040-4R1A","2014/08","B",19,NA
"KX040-4R1A","2014/09","B",19,NA
"KX040-4R1A","2014/10","B",11,NA
"KX040-4R1A","2014/11","B",15,NA
"KX040-4R1A","2014/12","B",40,NA
"KX040-4R1A","2015/01","B",15,NA
"KX040-4R1A","2015/02","B",15,NA
"KX040-4R1A","2015/03","B",20,NA
"KX040-4R1A","2015/04","B",25,NA
"KX040-4R1A","2015/05","B",18,NA
"KX040-4R1A","2015/06","B",39,NA
"KX040-4R1A","2015/07","B",19,NA
"KX040-4R1A","2015/08","B",35,NA
"KX040-4R1A","2015/09","B",24,NA
"KX040-4R1A","2015/10","B",22,NA
"KX040-4R1A","2015/11","B",29,NA
"KX040-4R1A","2015/12","B",60,NA
"KX040-4R1A","2016/01","B",19,NA
"KX040-4R1A","2016/02","B",18,NA
"KX040-4R1A","2016/03","B",46,NA
"KX040-4R1A","2016/04","B",28,NA
"KX040-4R1A","2016/05","B",29,NA
"KX040-4R1A","2016/06","B",40,40
"KX040-4R1A","2016/07","B",NA,30.4818
"KX040-4R1A","2016/08","B",NA,34.0355666666667
"KX040-4R1A","2016/09","B",NA,34.6358666666667
"KX040-4R1A","2016/10","B",NA,29.5414333333334
"KX040-4R1A","2016/11","B",NA,32.7870333333334
"KX040-4R1A","2016/12","B",NA,42.1482
"KX040-4R1A","2017/01","B",NA,31.1682333333334
"KX040-4R1A","2017/02","B",NA,33.012
"KX040-4R1A","2017/03","B",NA,38.7767666666667
"KX040-4R1A","2017/04","B",NA,32.2845333333334
"KX040-4R1A","2017/05","B",NA,33.2294333333334
"KX040-4R1A","2017/06","B",NA,41.5488333333333
"KX018-4R1","2013/07","B",11,NA
"KX018-4R1","2013/08","B",9,NA
"KX018-4R1","2013/09","B",11,NA
"KX018-4R1","2013/10","B",27,NA
"KX018-4R1","2013/11","B",17,NA
"KX018-4R1","2013/12","B",35,NA
"KX018-4R1","2014/01","B",4,NA
"KX018-4R1","2014/02","B",11,NA
"KX018-4R1","2014/03","B",30,NA
"KX018-4R1","2014/04","B",10,NA
"KX018-4R1","2014/05","B",32,NA
"KX018-4R1","2014/06","B",36,NA
"KX018-4R1","2014/07","B",21,NA
"KX018-4R1","2014/08","B",12,NA
"KX018-4R1","2014/09","B",17,NA
"KX018-4R1","2014/10","B",14,NA
"KX018-4R1","2014/11","B",10,NA
"KX018-4R1","2014/12","B",56,NA
"KX018-4R1","2015/01","B",16,NA
"KX018-4R1","2015/02","B",22,NA
"KX018-4R1","2015/03","B",49,NA
"KX018-4R1","2015/04","B",28,NA
"KX018-4R1","2015/05","B",24,NA
"KX018-4R1","2015/06","B",61,NA
"KX018-4R1","2015/07","B",29,NA
"KX018-4R1","2015/08","B",31,NA
"KX018-4R1","2015/09","B",26,NA
"KX018-4R1","2015/10","B",13,NA
"KX018-4R1","2015/11","B",21,NA
"KX018-4R1","2015/12","B",45,NA
"KX018-4R1","2016/01","B",19,NA
"KX018-4R1","2016/02","B",23,NA
"KX018-4R1","2016/03","B",31,NA
"KX018-4R1","2016/04","B",26,NA
"KX018-4R1","2016/05","B",41,NA
"KX018-4R1","2016/06","B",27,27
"KX018-4R1","2016/07","B",NA,25.7911333333334
"KX018-4R1","2016/08","B",NA,28.7072333333334
"KX018-4R1","2016/09","B",NA,29.9151333333334
"KX018-4R1","2016/10","B",NA,23.5422666666667
"KX018-4R1","2016/11","B",NA,25.5599666666667
"KX018-4R1","2016/12","B",NA,32.5460666666667
"KX018-4R1","2017/01","B",NA,25.0053000000001
"KX018-4R1","2017/02","B",NA,27.9921000000001
"KX018-4R1","2017/03","B",NA,27.1246666666667
"KX018-4R1","2017/04","B",NA,25.8545333333334
"KX018-4R1","2017/05","B",NA,29.8266666666667
"KX018-4R1","2017/06","B",NA,28.3004
"K008T4","2013/03","B",4,NA
"K008T4","2013/04","B",2,NA
"K008T4","2013/05","B",15,NA
"K008T4","2013/06","B",3,NA
"K008T4","2013/07","B",12,NA
"K008T4","2013/08","B",19,NA
"K008T4","2013/09","B",14,NA
"K008T4","2013/10","B",14,NA
"K008T4","2013/11","B",12,NA
"K008T4","2013/12","B",32,NA
"K008T4","2014/01","B",25,NA
"K008T4","2014/02","B",6,NA
"K008T4","2014/03","B",14,NA
"K008T4","2014/04","B",31,NA
"K008T4","2014/05","B",34,NA
"K008T4","2014/06","B",28,NA
"K008T4","2014/07","B",18,NA
"K008T4","2014/08","B",15,NA
"K008T4","2014/09","B",30,NA
"K008T4","2014/10","B",12,NA
"K008T4","2014/11","B",16,NA
"K008T4","2014/12","B",42,NA
"K008T4","2015/01","B",13,NA
"K008T4","2015/02","B",14,NA
"K008T4","2015/03","B",29,NA
"K008T4","2015/04","B",24,NA
"K008T4","2015/05","B",25,NA
"K008T4","2015/06","B",18,NA
"K008T4","2015/07","B",23,NA
"K008T4","2015/08","B",25,NA
"K008T4","2015/09","B",27,NA
"K008T4","2015/10","B",19,NA
"K008T4","2015/11","B",14,NA
"K008T4","2015/12","B",34,NA
"K008T4","2016/01","B",22,NA
"K008T4","2016/02","B",21,NA
"K008T4","2016/03","B",31,NA
"K008T4","2016/04","B",29,NA
"K008T4","2016/05","B",28,NA
"K008T4","2016/06","B",66,66
"K008T4","2016/07","B",NA,25.4307333333333
"K008T4","2016/08","B",NA,23.5204333333333
"K008T4","2016/09","B",NA,27.2867333333333
"K008T4","2016/10","B",NA,23.1746666666667
"K008T4","2016/11","B",NA,21.8437
"K008T4","2016/12","B",NA,32.1428666666667
"K008T4","2017/01","B",NA,24.2511333333333
"K008T4","2017/02","B",NA,23.2235666666667
"K008T4","2017/03","B",NA,29.4894666666667
"K008T4","2017/04","B",NA,25.8550333333333
"K008T4","2017/05","B",NA,24.5786666666667
"K008T4","2017/06","B",NA,31.2667
"GR2120-2-54","2014/06","E",22,NA
"GR2120-2-54","2014/07","E",31,NA
"GR2120-2-54","2014/08","E",33,NA
"GR2120-2-54","2014/09","E",33,NA
"GR2120-2-54","2014/10","E",14,NA
"GR2120-2-54","2014/11","E",14,NA
"GR2120-2-54","2014/12","E",24,NA
"GR2120-2-54","2015/01","E",10,NA
"GR2120-2-54","2015/02","E",8,NA
"GR2120-2-54","2015/03","E",34,NA
"GR2120-2-54","2015/04","E",105,NA
"GR2120-2-54","2015/05","E",97,NA
"GR2120-2-54","2015/06","E",90,NA
"GR2120-2-54","2015/07","E",77,NA
"GR2120-2-54","2015/08","E",43,NA
"GR2120-2-54","2015/09","E",39,NA
"GR2120-2-54","2015/10","E",20,NA
"GR2120-2-54","2015/11","E",19,NA
"GR2120-2-54","2015/12","E",30,NA
"GR2120-2-54","2016/01","E",9,NA
"GR2120-2-54","2016/02","E",6,NA
"GR2120-2-54","2016/03","E",46,NA
"GR2120-2-54","2016/04","E",108,NA
"GR2120-2-54","2016/05","E",106,NA
"GR2120-2-54","2016/06","E",92,92
"GR2120-2-54","2016/07","E",NA,89.0443553924561
"GR2120-2-54","2016/08","E",NA,54.4507107138634
"GR2120-2-54","2016/09","E",NA,43.7061397433281
"GR2120-2-54","2016/10","E",NA,26.4354250431061
"GR2120-2-54","2016/11","E",NA,19.3056335449219
"GR2120-2-54","2016/12","E",NA,17.5925304293633
"GR2120-2-54","2017/01","E",NA,12.7922799289227
"GR2120-2-54","2017/02","E",NA,15.0547834038734
"GR2120-2-54","2017/03","E",NA,57.8719042539597
"GR2120-2-54","2017/04","E",NA,109.102524518967
"GR2120-2-54","2017/05","E",NA,100.324569940567
"GR2120-2-54","2017/06","E",NA,97.9760284423828
"F3990","2013/11","B",1,NA
"F3990","2013/12","B",6,NA
"F3990","2014/01","B",5,NA
"F3990","2014/02","B",7,NA
"F3990","2014/03","B",13,NA
"F3990","2014/04","B",32,NA
"F3990","2014/05","B",42,NA
"F3990","2014/06","B",56,NA
"F3990","2014/07","B",33,NA
"F3990","2014/08","B",17,NA
"F3990","2014/09","B",24,NA
"F3990","2014/10","B",10,NA
"F3990","2014/11","B",12,NA
"F3990","2014/12","B",42,NA
"F3990","2015/01","B",28,NA
"F3990","2015/02","B",25,NA
"F3990","2015/03","B",29,NA
"F3990","2015/04","B",44,NA
"F3990","2015/05","B",43,NA
"F3990","2015/06","B",49,NA
"F3990","2015/07","B",26,NA
"F3990","2015/08","B",37,NA
"F3990","2015/09","B",21,NA
"F3990","2015/10","B",38,NA
"F3990","2015/11","B",7,NA
"F3990","2015/12","B",20,NA
"F3990","2016/01","B",13,NA
"F3990","2016/02","B",16,NA
"F3990","2016/03","B",34,NA
"F3990","2016/04","B",51,NA
"F3990","2016/05","B",62,NA
"F3990","2016/06","B",30,30
"F3990","2016/07","B",NA,33.2723767757416
"F3990","2016/08","B",NA,24.693526417017
"F3990","2016/09","B",NA,25.6430537104607
"F3990","2016/10","B",NA,24.1116705536842
"F3990","2016/11","B",NA,24.0732356309891
"F3990","2016/12","B",NA,23.8407972455025
"F3990","2017/01","B",NA,23.8352161645889
"F3990","2017/02","B",NA,26.5383172631264
"F3990","2017/03","B",NA,34.8695294260979
"F3990","2017/04","B",NA,66.5157889127731
"F3990","2017/05","B",NA,40.59042096138
"F3990","2017/06","B",NA,26.6279981434345
"BX2670TV60-1","2014/03","E",3,NA
"BX2670TV60-1","2014/04","E",12,NA
"BX2670TV60-1","2014/05","E",21,NA
"BX2670TV60-1","2014/06","E",27,NA
"BX2670TV60-1","2014/07","E",19,NA
"BX2670TV60-1","2014/08","E",21,NA
"BX2670TV60-1","2014/09","E",54,NA
"BX2670TV60-1","2014/10","E",22,NA
"BX2670TV60-1","2014/11","E",18,NA
"BX2670TV60-1","2014/12","E",23,NA
"BX2670TV60-1","2015/01","E",11,NA
"BX2670TV60-1","2015/02","E",14,NA
"BX2670TV60-1","2015/03","E",27,NA
"BX2670TV60-1","2015/04","E",52,NA
"BX2670TV60-1","2015/05","E",56,NA
"BX2670TV60-1","2015/06","E",57,NA
"BX2670TV60-1","2015/07","E",55,NA
"BX2670TV60-1","2015/08","E",19,NA
"BX2670TV60-1","2015/09","E",19,NA
"BX2670TV60-1","2015/10","E",23,NA
"BX2670TV60-1","2015/11","E",15,NA
"BX2670TV60-1","2015/12","E",29,NA
"BX2670TV60-1","2016/01","E",5,NA
"BX2670TV60-1","2016/02","E",8,NA
"BX2670TV60-1","2016/03","E",19,NA
"BX2670TV60-1","2016/04","E",30,NA
"BX2670TV60-1","2016/05","E",29,NA
"BX2670TV60-1","2016/06","E",36,36
"BX2670TV60-1","2016/07","E",NA,42.2865897254308
"BX2670TV60-1","2016/08","E",NA,44.4184694446941
"BX2670TV60-1","2016/09","E",NA,41.26893589457
"BX2670TV60-1","2016/10","E",NA,39.2669535071436
"BX2670TV60-1","2016/11","E",NA,34.0970330413379
"BX2670TV60-1","2016/12","E",NA,33.0189080116189
"BX2670TV60-1","2017/01","E",NA,30.8662872093502
"BX2670TV60-1","2017/02","E",NA,29.0434284340259
"BX2670TV60-1","2017/03","E",NA,27.5973982865228
"BX2670TV60-1","2017/04","E",NA,27.3995362446423
"BX2670TV60-1","2017/05","E",NA,28.7919648085121
"BX2670TV60-1","2017/06","E",NA,31.5129325157456
"BX2670RV60-1","2014/02","E",6,NA
"BX2670RV60-1","2014/03","E",14,NA
"BX2670RV60-1","2014/04","E",34,NA
"BX2670RV60-1","2014/05","E",56,NA
"BX2670RV60-1","2014/06","E",66,NA
"BX2670RV60-1","2014/07","E",61,NA
"BX2670RV60-1","2014/08","E",56,NA
"BX2670RV60-1","2014/09","E",87,NA
"BX2670RV60-1","2014/10","E",27,NA
"BX2670RV60-1","2014/11","E",31,NA
"BX2670RV60-1","2014/12","E",32,NA
"BX2670RV60-1","2015/01","E",20,NA
"BX2670RV60-1","2015/02","E",16,NA
"BX2670RV60-1","2015/03","E",80,NA
"BX2670RV60-1","2015/04","E",169,NA
"BX2670RV60-1","2015/05","E",176,NA
"BX2670RV60-1","2015/06","E",148,NA
"BX2670RV60-1","2015/07","E",111,NA
"BX2670RV60-1","2015/08","E",54,NA
"BX2670RV60-1","2015/09","E",46,NA
"BX2670RV60-1","2015/10","E",32,NA
"BX2670RV60-1","2015/11","E",20,NA
"BX2670RV60-1","2015/12","E",25,NA
"BX2670RV60-1","2016/01","E",8,NA
"BX2670RV60-1","2016/02","E",15,NA
"BX2670RV60-1","2016/03","E",58,NA
"BX2670RV60-1","2016/04","E",75,NA
"BX2670RV60-1","2016/05","E",98,NA
"BX2670RV60-1","2016/06","E",81,81
"BX2670RV60-1","2016/07","E",NA,63.7766364508314
"BX2670RV60-1","2016/08","E",NA,52.6485929982353
"BX2670RV60-1","2016/09","E",NA,48.6219236456807
"BX2670RV60-1","2016/10","E",NA,49.6467943898053
"BX2670RV60-1","2016/11","E",NA,52.8631008997963
"BX2670RV60-1","2016/12","E",NA,56.0309628288144
"BX2670RV60-1","2017/01","E",NA,58.0323377668752
"BX2670RV60-1","2017/02","E",NA,58.720921931187
"BX2670RV60-1","2017/03","E",NA,58.4957721117538
"BX2670RV60-1","2017/04","E",NA,57.8885660416357
"BX2670RV60-1","2017/05","E",NA,57.3065581637469
"BX2670RV60-1","2017/06","E",NA,56.9471224953895
"BX2670RV-1","2014/03","E",3,NA
"BX2670RV-1","2014/04","E",13,NA
"BX2670RV-1","2014/05","E",24,NA
"BX2670RV-1","2014/06","E",31,NA
"BX2670RV-1","2014/07","E",26,NA
"BX2670RV-1","2014/08","E",40,NA
"BX2670RV-1","2014/09","E",47,NA
"BX2670RV-1","2014/10","E",29,NA
"BX2670RV-1","2014/11","E",16,NA
"BX2670RV-1","2014/12","E",37,NA
"BX2670RV-1","2015/01","E",10,NA
"BX2670RV-1","2015/02","E",15,NA
"BX2670RV-1","2015/03","E",36,NA
"BX2670RV-1","2015/04","E",80,NA
"BX2670RV-1","2015/05","E",98,NA
"BX2670RV-1","2015/06","E",84,NA
"BX2670RV-1","2015/07","E",60,NA
"BX2670RV-1","2015/08","E",34,NA
"BX2670RV-1","2015/09","E",51,NA
"BX2670RV-1","2015/10","E",37,NA
"BX2670RV-1","2015/11","E",26,NA
"BX2670RV-1","2015/12","E",28,NA
"BX2670RV-1","2016/01","E",14,NA
"BX2670RV-1","2016/02","E",19,NA
"BX2670RV-1","2016/03","E",38,NA
"BX2670RV-1","2016/04","E",52,NA
"BX2670RV-1","2016/05","E",62,NA
"BX2670RV-1","2016/06","E",60,60
"BX2670RV-1","2016/07","E",NA,57.9948666666666
"BX2670RV-1","2016/08","E",NA,49.9809666666667
"BX2670RV-1","2016/09","E",NA,47.0026333333333
"BX2670RV-1","2016/10","E",NA,40.0683
"BX2670RV-1","2016/11","E",NA,37.7449
"BX2670RV-1","2016/12","E",NA,35.8618666666667
"BX2670RV-1","2017/01","E",NA,35.742
"BX2670RV-1","2017/02","E",NA,36.2905
"BX2670RV-1","2017/03","E",NA,41.7807
"BX2670RV-1","2017/04","E",NA,49.3598333333333
"BX2670RV-1","2017/05","E",NA,50.3215333333333
"BX2670RV-1","2017/06","E",NA,49.7103
"BX25DLB-T-1","2014/03","E",1,NA
"BX25DLB-T-1","2014/04","E",8,NA
"BX25DLB-T-1","2014/05","E",15,NA
"BX25DLB-T-1","2014/06","E",22,NA
"BX25DLB-T-1","2014/07","E",15,NA
"BX25DLB-T-1","2014/08","E",16,NA
"BX25DLB-T-1","2014/09","E",36,NA
"BX25DLB-T-1","2014/10","E",17,NA
"BX25DLB-T-1","2014/11","E",16,NA
"BX25DLB-T-1","2014/12","E",16,NA
"BX25DLB-T-1","2015/01","E",7,NA
"BX25DLB-T-1","2015/02","E",5,NA
"BX25DLB-T-1","2015/03","E",19,NA
"BX25DLB-T-1","2015/04","E",40,NA
"BX25DLB-T-1","2015/05","E",53,NA
"BX25DLB-T-1","2015/06","E",58,NA
"BX25DLB-T-1","2015/07","E",43,NA
"BX25DLB-T-1","2015/08","E",18,NA
"BX25DLB-T-1","2015/09","E",36,NA
"BX25DLB-T-1","2015/10","E",29,NA
"BX25DLB-T-1","2015/11","E",20,NA
"BX25DLB-T-1","2015/12","E",29,NA
"BX25DLB-T-1","2016/01","E",9,NA
"BX25DLB-T-1","2016/02","E",13,NA
"BX25DLB-T-1","2016/03","E",28,NA
"BX25DLB-T-1","2016/04","E",44,NA
"BX25DLB-T-1","2016/05","E",49,NA
"BX25DLB-T-1","2016/06","E",44,44
"BX25DLB-T-1","2016/07","E",NA,36.1046442358897
"BX25DLB-T-1","2016/08","E",NA,18.7715843311069
"BX25DLB-T-1","2016/09","E",NA,29.3582128912459
"BX25DLB-T-1","2016/10","E",NA,23.9723372852917
"BX25DLB-T-1","2016/11","E",NA,17.4273678385182
"BX25DLB-T-1","2016/12","E",NA,22.6049985345513
"BX25DLB-T-1","2017/01","E",NA,9.17011915205895
"BX25DLB-T-1","2017/02","E",NA,11.2972700061141
"BX25DLB-T-1","2017/03","E",NA,20.5884312051987
"BX25DLB-T-1","2017/04","E",NA,27.505296568553
"BX25DLB-T-1","2017/05","E",NA,31.3674950483073
"BX25DLB-T-1","2017/06","E",NA,32.1337312485603
"BX25DLB-R-1","2014/02","E",7,NA
"BX25DLB-R-1","2014/03","E",41,NA
"BX25DLB-R-1","2014/04","E",124,NA
"BX25DLB-R-1","2014/05","E",236,NA
"BX25DLB-R-1","2014/06","E",367,NA
"BX25DLB-R-1","2014/07","E",276,NA
"BX25DLB-R-1","2014/08","E",294,NA
"BX25DLB-R-1","2014/09","E",448,NA
"BX25DLB-R-1","2014/10","E",223,NA
"BX25DLB-R-1","2014/11","E",163,NA
"BX25DLB-R-1","2014/12","E",255,NA
"BX25DLB-R-1","2015/01","E",106,NA
"BX25DLB-R-1","2015/02","E",143,NA
"BX25DLB-R-1","2015/03","E",373,NA
"BX25DLB-R-1","2015/04","E",613,NA
"BX25DLB-R-1","2015/05","E",646,NA
"BX25DLB-R-1","2015/06","E",636,NA
"BX25DLB-R-1","2015/07","E",511,NA
"BX25DLB-R-1","2015/08","E",301,NA
"BX25DLB-R-1","2015/09","E",368,NA
"BX25DLB-R-1","2015/10","E",376,NA
"BX25DLB-R-1","2015/11","E",222,NA
"BX25DLB-R-1","2015/12","E",314,NA
"BX25DLB-R-1","2016/01","E",162,NA
"BX25DLB-R-1","2016/02","E",261,NA
"BX25DLB-R-1","2016/03","E",557,NA
"BX25DLB-R-1","2016/04","E",628,NA
"BX25DLB-R-1","2016/05","E",680,NA
"BX25DLB-R-1","2016/06","E",681,681
"BX25DLB-R-1","2016/07","E",NA,505.911722412284
"BX25DLB-R-1","2016/08","E",NA,393.899849797479
"BX25DLB-R-1","2016/09","E",NA,385.761152670298
"BX25DLB-R-1","2016/10","E",NA,380.948546022123
"BX25DLB-R-1","2016/11","E",NA,305.10352592709
"BX25DLB-R-1","2016/12","E",NA,298.293657785055
"BX25DLB-R-1","2017/01","E",NA,264.863730096276
"BX25DLB-R-1","2017/02","E",NA,349.317051489811
"BX25DLB-R-1","2017/03","E",NA,516.582237083327
"BX25DLB-R-1","2017/04","E",NA,578.588840013414
